profile,config_id,scenario,split,controller,alpha,seed,n,delay_bins,jobs,mean_resource_fraction,metric_status,metric_reason,p95_wait,p99_wait,selected_on_validation,weighted_event_approximation
paper,paper-pareto-n100-d1,bursty,test,gp_ucb_mf_mpc,3.0,1737,100,1,70368,0.17663194444444444,ok,,49207.83282625523,91274.10962040533,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_ucb_mf_mpc,100.0,1737,100,1,70368,0.12371527777777779,ok,,48794.41781326188,67746.49074496554,True,True
paper,paper-pareto-n100-d1,bursty,test,oracle_mf_mpc,0.01,1737,100,1,70368,0.5477777777777778,ok,,32866.43059512788,52319.16997554737,False,True
paper,paper-pareto-n100-d1,bursty,test,oracle_mf_mpc,0.03,1737,100,1,70368,0.1559375,ok,,62475.18716692112,85989.76495118637,False,True
paper,paper-pareto-n100-d1,bursty,test,oracle_mf_mpc,0.1,1737,100,1,70368,0.11010416666666666,ok,,62302.98171568888,93610.09205795199,False,True
paper,paper-pareto-n100-d1,bursty,test,oracle_mf_mpc,0.3,1737,100,1,70368,0.09072916666666667,ok,,73685.85133755735,84467.80029036388,False,True
paper,paper-pareto-n100-d1,bursty,test,oracle_mf_mpc,1.0,1737,100,1,70368,0.07135416666666666,ok,,68638.40318501338,78107.62285027812,True,True
paper,paper-pareto-n100-d1,bursty,test,oracle_mf_mpc,3.0,1737,100,1,70368,0.07135416666666666,ok,,68638.40318501338,78107.62285027812,False,True
paper,paper-pareto-n100-d1,bursty,test,seasonal_mf_mpc,0.01,1736,100,1,70251,0.2940277777777778,ok,,266282.619728718,313266.8555890876,False,True
paper,paper-pareto-n100-d1,bursty,test,seasonal_mf_mpc,0.03,1736,100,1,70251,0.1440972222222222,ok,,314286.03161115013,337005.2412321751,False,True
paper,paper-pareto-n100-d1,bursty,test,seasonal_mf_mpc,0.1,1736,100,1,70251,0.11604166666666665,ok,,379091.1316125026,399680.0256765699,False,True
paper,paper-pareto-n100-d1,bursty,test,seasonal_mf_mpc,0.3,1736,100,1,70251,0.0967361111111111,ok,,490939.680135011,507803.26030689466,False,True
paper,paper-pareto-n100-d1,bursty,test,seasonal_mf_mpc,1.0,1736,100,1,70251,0.07743055555555556,ok,,642541.7845895877,658422.6741956403,True,True
paper,paper-pareto-n100-d1,bursty,test,seasonal_mf_mpc,3.0,1736,100,1,70251,0.07743055555555556,ok,,642541.7845895877,658422.6741956403,False,True
paper,paper-pareto-n100-d1,bursty,test,ewma_mf_mpc,0.01,1736,100,1,70251,0.5356944444444445,ok,,51258.76490002765,138895.56740833216,False,True
paper,paper-pareto-n100-d1,bursty,test,ewma_mf_mpc,0.03,1736,100,1,70251,0.20559027777777777,ok,,161992.15900696052,207271.3211878751,False,True
paper,paper-pareto-n100-d1,bursty,test,ewma_mf_mpc,0.1,1736,100,1,70251,0.1579513888888889,ok,,235195.05646790648,263573.5258017442,False,True
paper,paper-pareto-n100-d1,bursty,test,ewma_mf_mpc,0.3,1736,100,1,70251,0.13385416666666666,ok,,269709.33370832534,310082.615762088,False,True
paper,paper-pareto-n100-d1,bursty,test,ewma_mf_mpc,1.0,1736,100,1,70251,0.1103125,ok,,348717.4095088119,362780.00180596893,False,True
paper,paper-pareto-n100-d1,bursty,test,ewma_mf_mpc,3.0,1736,100,1,70251,0.10659722222222222,ok,,349294.18756495806,363326.86712429486,False,True
paper,paper-pareto-n100-d1,bursty,test,ewma_mf_mpc,100.0,1736,100,1,70251,0.10298611111111111,ok,,350342.4263164485,364542.26235946245,True,True
paper,paper-pareto-n100-d1,bursty,test,gp_mean_mf_mpc,0.01,1736,100,1,70251,0.99375,ok,,31415.52558567452,52103.2470860904,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_mean_mf_mpc,0.03,1736,100,1,70251,0.3062152777777778,ok,,44960.303673269795,67051.26323888404,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_mean_mf_mpc,0.1,1736,100,1,70251,0.21871527777777777,ok,,41638.92669085436,49685.80129787134,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_mean_mf_mpc,0.3,1736,100,1,70251,0.1740972222222222,ok,,51223.58377910532,79625.19547470399,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_mean_mf_mpc,1.0,1736,100,1,70251,0.1384375,ok,,51235.600380257674,59067.08844925335,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_mean_mf_mpc,3.0,1736,100,1,70251,0.12802083333333333,ok,,62603.646433804475,73730.89376169218,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_mean_mf_mpc,100.0,1736,100,1,70251,0.1171875,ok,,51334.05277651437,71072.25171545715,True,True
paper,paper-pareto-n100-d1,bursty,test,gp_ucb_mf_mpc,0.01,1736,100,1,70251,0.99375,ok,,31415.52558567452,52103.2470860904,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_ucb_mf_mpc,0.03,1736,100,1,70251,0.525,ok,,34567.14899668442,53858.63368313784,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_ucb_mf_mpc,0.1,1736,100,1,70251,0.3769097222222222,ok,,40837.10443352034,56318.087392351925,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_ucb_mf_mpc,0.3,1736,100,1,70251,0.2878472222222222,ok,,41043.42529386516,67566.18587030127,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_ucb_mf_mpc,1.0,1736,100,1,70251,0.21888888888888888,ok,,52880.11949489628,82638.2632573465,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_ucb_mf_mpc,3.0,1736,100,1,70251,0.17663194444444444,ok,,50171.081234401514,71860.47671573992,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_ucb_mf_mpc,100.0,1736,100,1,70251,0.12371527777777779,ok,,43026.03392643443,59595.84781716703,True,True
paper,paper-pareto-n100-d1,bursty,test,oracle_mf_mpc,0.01,1736,100,1,70251,0.5477777777777778,ok,,34306.03733115843,50172.37969949335,False,True
paper,paper-pareto-n100-d1,bursty,test,oracle_mf_mpc,0.03,1736,100,1,70251,0.1559375,ok,,65715.12254546187,102449.42684561311,False,True
paper,paper-pareto-n100-d1,bursty,test,oracle_mf_mpc,0.1,1736,100,1,70251,0.11010416666666666,ok,,52742.74541158484,66582.0995011098,False,True
paper,paper-pareto-n100-d1,bursty,test,oracle_mf_mpc,0.3,1736,100,1,70251,0.09072916666666667,ok,,64646.70018645763,72165.10245052261,False,True
paper,paper-pareto-n100-d1,bursty,test,oracle_mf_mpc,1.0,1736,100,1,70251,0.07135416666666666,ok,,68792.33605560425,77671.13349505364,True,True
paper,paper-pareto-n100-d1,bursty,test,oracle_mf_mpc,3.0,1736,100,1,70251,0.07135416666666666,ok,,68792.33605560425,77671.13349505364,False,True
paper,paper-pareto-n100-d1,bursty,test,seasonal_mf_mpc,0.01,1738,100,1,70292,0.2940277777777778,ok,,301555.5203724199,350004.4262915544,False,True
paper,paper-pareto-n100-d1,bursty,test,seasonal_mf_mpc,0.03,1738,100,1,70292,0.1440972222222222,ok,,353664.54981153476,384342.6566879403,False,True
paper,paper-pareto-n100-d1,bursty,test,seasonal_mf_mpc,0.1,1738,100,1,70292,0.11604166666666665,ok,,395726.8882786557,411203.749442783,False,True
paper,paper-pareto-n100-d1,bursty,test,seasonal_mf_mpc,0.3,1738,100,1,70292,0.0967361111111111,ok,,499245.4444985506,518783.41774561047,False,True
paper,paper-pareto-n100-d1,bursty,test,seasonal_mf_mpc,1.0,1738,100,1,70292,0.07743055555555556,ok,,702231.5215794927,715104.311538634,True,True
paper,paper-pareto-n100-d1,bursty,test,seasonal_mf_mpc,3.0,1738,100,1,70292,0.07743055555555556,ok,,702231.5215794927,715104.311538634,False,True
paper,paper-pareto-n100-d1,bursty,test,ewma_mf_mpc,0.01,1738,100,1,70292,0.5356944444444445,ok,,58972.93859207036,148000.05070574122,False,True
paper,paper-pareto-n100-d1,bursty,test,ewma_mf_mpc,0.03,1738,100,1,70292,0.20559027777777777,ok,,177315.7272818613,220482.65750203587,False,True
paper,paper-pareto-n100-d1,bursty,test,ewma_mf_mpc,0.1,1738,100,1,70292,0.1579513888888889,ok,,231774.11624158765,250205.0142504669,False,True
paper,paper-pareto-n100-d1,bursty,test,ewma_mf_mpc,0.3,1738,100,1,70292,0.13385416666666666,ok,,287343.88062526594,297246.8169277794,False,True
paper,paper-pareto-n100-d1,bursty,test,ewma_mf_mpc,1.0,1738,100,1,70292,0.1103125,ok,,434224.0561673736,452794.62945571094,False,True
paper,paper-pareto-n100-d1,bursty,test,ewma_mf_mpc,3.0,1738,100,1,70292,0.10659722222222222,ok,,435108.4463259073,453701.2557499094,False,True
paper,paper-pareto-n100-d1,bursty,test,ewma_mf_mpc,100.0,1738,100,1,70292,0.10298611111111111,ok,,436031.1627244663,454586.6004981764,True,True
paper,paper-pareto-n100-d1,bursty,test,gp_mean_mf_mpc,0.01,1738,100,1,70292,0.99375,ok,,36920.47698469384,53952.603712472854,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_mean_mf_mpc,0.03,1738,100,1,70292,0.3062152777777778,ok,,38191.52005651852,60268.73984300808,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_mean_mf_mpc,0.1,1738,100,1,70292,0.21871527777777777,ok,,52873.4081263601,70841.9132003709,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_mean_mf_mpc,0.3,1738,100,1,70292,0.1740972222222222,ok,,58857.59447266793,82411.24938570657,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_mean_mf_mpc,1.0,1738,100,1,70292,0.1384375,ok,,40913.080812628585,52994.09664211982,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_mean_mf_mpc,3.0,1738,100,1,70292,0.12802083333333333,ok,,38665.15023045559,54329.24235802056,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_mean_mf_mpc,100.0,1738,100,1,70292,0.1171875,ok,,48772.47761088748,56494.34001107526,True,True
paper,paper-pareto-n100-d1,bursty,test,gp_ucb_mf_mpc,0.01,1738,100,1,70292,0.99375,ok,,36920.47698469384,53952.603712472854,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_ucb_mf_mpc,0.03,1738,100,1,70292,0.525,ok,,41932.37212110379,58074.25454662829,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_ucb_mf_mpc,0.1,1738,100,1,70292,0.3769097222222222,ok,,45709.20935765675,63015.99953058066,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_ucb_mf_mpc,0.3,1738,100,1,70292,0.2878472222222222,ok,,55624.2704043494,73644.2272995023,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_ucb_mf_mpc,1.0,1738,100,1,70292,0.21888888888888888,ok,,42574.547226654555,63425.00147848868,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_ucb_mf_mpc,3.0,1738,100,1,70292,0.17663194444444444,ok,,61529.625562824775,81057.67926988521,False,True
paper,paper-pareto-n100-d1,bursty,test,gp_ucb_mf_mpc,100.0,1738,100,1,70292,0.12371527777777779,ok,,59534.79283104254,67394.07220267653,True,True
paper,paper-pareto-n100-d1,bursty,test,oracle_mf_mpc,0.01,1738,100,1,70292,0.5477777777777778,ok,,36977.40901438639,52448.435783867244,False,True
paper,paper-pareto-n100-d1,bursty,test,oracle_mf_mpc,0.03,1738,100,1,70292,0.1559375,ok,,64482.28099741237,81682.63605012716,False,True
paper,paper-pareto-n100-d1,bursty,test,oracle_mf_mpc,0.1,1738,100,1,70292,0.11010416666666666,ok,,67951.94213370096,82797.84032586307,False,True
paper,paper-pareto-n100-d1,bursty,test,oracle_mf_mpc,0.3,1738,100,1,70292,0.09072916666666667,ok,,56054.33586558877,69147.05734973241,False,True
paper,paper-pareto-n100-d1,bursty,test,oracle_mf_mpc,1.0,1738,100,1,70292,0.07135416666666666,ok,,61693.82026033792,67189.2630516624,True,True
paper,paper-pareto-n100-d1,bursty,test,oracle_mf_mpc,3.0,1738,100,1,70292,0.07135416666666666,ok,,61693.82026033792,67189.2630516624,False,True
paper,paper-pareto-n100-d1,diurnal,validation,seasonal_mf_mpc,0.01,1732,100,1,720000,0.99375,ok,,92.46410676647257,1456.2215681556543,False,True
paper,paper-pareto-n100-d1,diurnal,validation,seasonal_mf_mpc,0.03,1732,100,1,720000,0.99375,ok,,92.46410676647257,1456.2215681556543,False,True
paper,paper-pareto-n100-d1,diurnal,validation,seasonal_mf_mpc,0.1,1732,100,1,720000,0.99375,ok,,92.46410676647257,1456.2215681556543,False,True
paper,paper-pareto-n100-d1,diurnal,validation,seasonal_mf_mpc,0.3,1732,100,1,720000,0.99375,ok,,92.46410676647257,1456.2215681556543,False,True
paper,paper-pareto-n100-d1,diurnal,validation,seasonal_mf_mpc,1.0,1732,100,1,720000,0.9283333333333332,ok,,245.7903952277068,1592.0560445108702,False,True
paper,paper-pareto-n100-d1,diurnal,validation,seasonal_mf_mpc,1.1547819846894583,1732,100,1,720000,0.9282291666666667,ok,,242.28971672337514,1617.637384301398,True,True
paper,paper-pareto-n100-d1,diurnal,validation,seasonal_mf_mpc,3.0,1732,100,1,720000,0.8194444444444444,ok,,958.0613740569888,1854.6769584801384,False,True
paper,paper-pareto-n100-d1,diurnal,validation,ewma_mf_mpc,0.01,1732,100,1,720000,0.99375,ok,,92.46410676647257,1456.2215681556543,False,True
paper,paper-pareto-n100-d1,diurnal,validation,ewma_mf_mpc,0.03,1732,100,1,720000,0.99375,ok,,92.46410676647257,1456.2215681556543,False,True
paper,paper-pareto-n100-d1,diurnal,validation,ewma_mf_mpc,0.1,1732,100,1,720000,0.99375,ok,,92.46410676647257,1456.2215681556543,False,True
paper,paper-pareto-n100-d1,diurnal,validation,ewma_mf_mpc,0.3,1732,100,1,720000,0.99375,ok,,92.46410676647257,1456.2215681556543,False,True
paper,paper-pareto-n100-d1,diurnal,validation,ewma_mf_mpc,1.0,1732,100,1,720000,0.99375,ok,,92.46410676647257,1456.2215681556543,False,True
paper,paper-pareto-n100-d1,diurnal,validation,ewma_mf_mpc,2.000141069147367,1732,100,1,720000,0.9117361111111112,ok,,178.74390079884938,1561.8789771476384,True,True
paper,paper-pareto-n100-d1,diurnal,validation,ewma_mf_mpc,3.0,1732,100,1,720000,0.8524305555555556,ok,,400.8314627017826,1659.6130592422085,False,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_mean_mf_mpc,0.01,1732,100,1,720000,0.99375,ok,,92.46410676647257,1456.2215681556543,False,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_mean_mf_mpc,0.03,1732,100,1,720000,0.99375,ok,,92.46410676647257,1456.2215681556543,False,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_mean_mf_mpc,0.1,1732,100,1,720000,0.99375,ok,,92.46410676647257,1456.2215681556543,False,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_mean_mf_mpc,0.3,1732,100,1,720000,0.99375,ok,,92.46410676647257,1456.2215681556543,False,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_mean_mf_mpc,1.0,1732,100,1,720000,0.9283333333333332,ok,,245.7903952277068,1592.0560445108702,False,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_mean_mf_mpc,1.1547819846894583,1732,100,1,720000,0.9282291666666667,ok,,242.28971672337514,1617.637384301398,True,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_mean_mf_mpc,3.0,1732,100,1,720000,0.8194444444444444,ok,,958.0613740569888,1854.6769584801384,False,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_ucb_mf_mpc,0.01,1732,100,1,720000,0.99375,ok,,92.46410676647257,1456.2215681556543,False,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_ucb_mf_mpc,0.03,1732,100,1,720000,0.99375,ok,,92.46410676647257,1456.2215681556543,False,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_ucb_mf_mpc,0.1,1732,100,1,720000,0.99375,ok,,92.46410676647257,1456.2215681556543,False,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_ucb_mf_mpc,0.3,1732,100,1,720000,0.99375,ok,,92.46410676647257,1456.2215681556543,False,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_ucb_mf_mpc,1.0,1732,100,1,720000,0.9283333333333332,ok,,245.7903952277068,1592.0560445108702,False,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_ucb_mf_mpc,1.1547819846894583,1732,100,1,720000,0.9282291666666667,ok,,242.28971672337514,1617.637384301398,True,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_ucb_mf_mpc,3.0,1732,100,1,720000,0.8194444444444444,ok,,958.0613740569888,1854.6769584801384,False,True
paper,paper-pareto-n100-d1,diurnal,validation,oracle_mf_mpc,0.01,1732,100,1,720000,0.99375,ok,,92.46410676647257,1456.2215681556543,False,True
paper,paper-pareto-n100-d1,diurnal,validation,oracle_mf_mpc,0.03,1732,100,1,720000,0.99375,ok,,92.46410676647257,1456.2215681556543,False,True
paper,paper-pareto-n100-d1,diurnal,validation,oracle_mf_mpc,0.1,1732,100,1,720000,0.99375,ok,,92.46410676647257,1456.2215681556543,False,True
paper,paper-pareto-n100-d1,diurnal,validation,oracle_mf_mpc,0.3,1732,100,1,720000,0.99375,ok,,92.46410676647257,1456.2215681556543,False,True
paper,paper-pareto-n100-d1,diurnal,validation,oracle_mf_mpc,1.0,1732,100,1,720000,0.9283333333333332,ok,,245.7903952277068,1592.0560445108702,False,True
paper,paper-pareto-n100-d1,diurnal,validation,oracle_mf_mpc,1.1547819846894583,1732,100,1,720000,0.9282291666666667,ok,,242.28971672337514,1617.637384301398,True,True
paper,paper-pareto-n100-d1,diurnal,validation,oracle_mf_mpc,3.0,1732,100,1,720000,0.8194444444444444,ok,,958.0613740569888,1854.6769584801384,False,True
paper,paper-pareto-n100-d1,diurnal,validation,seasonal_mf_mpc,0.01,1733,100,1,720000,0.99375,ok,,92.40311219057197,1433.8831800723801,False,True
paper,paper-pareto-n100-d1,diurnal,validation,seasonal_mf_mpc,0.03,1733,100,1,720000,0.99375,ok,,92.40311219057197,1433.8831800723801,False,True
paper,paper-pareto-n100-d1,diurnal,validation,seasonal_mf_mpc,0.1,1733,100,1,720000,0.99375,ok,,92.40311219057197,1433.8831800723801,False,True
paper,paper-pareto-n100-d1,diurnal,validation,seasonal_mf_mpc,0.3,1733,100,1,720000,0.99375,ok,,92.40311219057197,1433.8831800723801,False,True
paper,paper-pareto-n100-d1,diurnal,validation,seasonal_mf_mpc,1.0,1733,100,1,720000,0.9283333333333332,ok,,250.63301951791985,1560.8920994579603,False,True
paper,paper-pareto-n100-d1,diurnal,validation,seasonal_mf_mpc,1.1547819846894583,1733,100,1,720000,0.9282291666666667,ok,,196.27455447272501,1507.8521890702598,True,True
paper,paper-pareto-n100-d1,diurnal,validation,seasonal_mf_mpc,3.0,1733,100,1,720000,0.8194444444444444,ok,,870.5461233219845,1826.8838671236551,False,True
paper,paper-pareto-n100-d1,diurnal,validation,ewma_mf_mpc,0.01,1733,100,1,720000,0.99375,ok,,92.40311219057197,1433.8831800723801,False,True
paper,paper-pareto-n100-d1,diurnal,validation,ewma_mf_mpc,0.03,1733,100,1,720000,0.99375,ok,,92.40311219057197,1433.8831800723801,False,True
paper,paper-pareto-n100-d1,diurnal,validation,ewma_mf_mpc,0.1,1733,100,1,720000,0.99375,ok,,92.40311219057197,1433.8831800723801,False,True
paper,paper-pareto-n100-d1,diurnal,validation,ewma_mf_mpc,0.3,1733,100,1,720000,0.99375,ok,,92.40311219057197,1433.8831800723801,False,True
paper,paper-pareto-n100-d1,diurnal,validation,ewma_mf_mpc,1.0,1733,100,1,720000,0.99375,ok,,92.40311219057197,1433.8831800723801,False,True
paper,paper-pareto-n100-d1,diurnal,validation,ewma_mf_mpc,2.000141069147367,1733,100,1,720000,0.9117361111111112,ok,,155.27613353850776,1477.4742079654015,True,True
paper,paper-pareto-n100-d1,diurnal,validation,ewma_mf_mpc,3.0,1733,100,1,720000,0.8524305555555556,ok,,361.00478285848385,1570.877551292006,False,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_mean_mf_mpc,0.01,1733,100,1,720000,0.99375,ok,,92.40311219057197,1433.8831800723801,False,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_mean_mf_mpc,0.03,1733,100,1,720000,0.99375,ok,,92.40311219057197,1433.8831800723801,False,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_mean_mf_mpc,0.1,1733,100,1,720000,0.99375,ok,,92.40311219057197,1433.8831800723801,False,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_mean_mf_mpc,0.3,1733,100,1,720000,0.99375,ok,,92.40311219057197,1433.8831800723801,False,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_mean_mf_mpc,1.0,1733,100,1,720000,0.9283333333333332,ok,,250.63301951791985,1560.8920994579603,False,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_mean_mf_mpc,1.1547819846894583,1733,100,1,720000,0.9282291666666667,ok,,196.27455447272501,1507.8521890702598,True,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_mean_mf_mpc,3.0,1733,100,1,720000,0.8194444444444444,ok,,870.5461233219845,1826.8838671236551,False,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_ucb_mf_mpc,0.01,1733,100,1,720000,0.99375,ok,,92.40311219057197,1433.8831800723801,False,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_ucb_mf_mpc,0.03,1733,100,1,720000,0.99375,ok,,92.40311219057197,1433.8831800723801,False,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_ucb_mf_mpc,0.1,1733,100,1,720000,0.99375,ok,,92.40311219057197,1433.8831800723801,False,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_ucb_mf_mpc,0.3,1733,100,1,720000,0.99375,ok,,92.40311219057197,1433.8831800723801,False,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_ucb_mf_mpc,1.0,1733,100,1,720000,0.9283333333333332,ok,,250.63301951791985,1560.8920994579603,False,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_ucb_mf_mpc,1.1547819846894583,1733,100,1,720000,0.9282291666666667,ok,,196.27455447272501,1507.8521890702598,True,True
paper,paper-pareto-n100-d1,diurnal,validation,gp_ucb_mf_mpc,3.0,1733,100,1,720000,0.8194444444444444,ok,,870.5461233219845,1826.8838671236551,False,True
paper,paper-pareto-n100-d1,diurnal,validation,oracle_mf_mpc,0.01,1733,100,1,720000,0.99375,ok,,92.40311219057197,1433.8831800723801,False,True
paper,paper-pareto-n100-d1,diurnal,validation,oracle_mf_mpc,0.03,1733,100,1,720000,0.99375,ok,,92.40311219057197,1433.8831800723801,False,True
paper,paper-pareto-n100-d1,diurnal,validation,oracle_mf_mpc,0.1,1733,100,1,720000,0.99375,ok,,92.40311219057197,1433.8831800723801,False,True
